,OBJECTID,2019 Unemployed Population 16+: Percent,2014-2018 ACS Average Number of Vehicles,2014-2018 ACS HHs: Inc Below Poverty Level: Percent,2019 Median Household Income,2019 Average Household Income,Household_Density,Total_Pop_Density,Day_Pop_Density,Undeveloped_Sq_Meters,Developed_Open_Space_Sq_Meters,Developed_Low_Intensity_Sq_Meters,Developed_Medium_Intensity_Sq_Meters,Developed_High_Intensity_Sq_Meters,Square_Meters_Residential,Square_Meters_Com_Ind_MU,Square_Meters_Other,SUM_PASSENGERS_ON,SUM_PASSENGERS_OFF,Shape_Length,Shape_Area,Net_Passengers
804,805,7.69,1.5,9.09,32607,46624,918.3477752999999,2550.966042,3979.5070259999998,0.0,11340.0,7530.0,4380.0,2160.0,1577.9806720000001,1182.7881929999999,0.0,0.0,0.0,0.008309215,2.51e-06,0.0
805,806,9.09,1.6,13.04,33775,49214,1871.435575,3831.987129,2317.015473,0.0,15270.0,12990.0,780.0,0.0,3091.631189,294.6663443,0.0,0.0,0.0,0.007845138,2.87e-06,0.0
806,807,5.26,1.5,9.52,35000,48926,1187.047589,2505.989354,4550.34909,0.0,10890.0,17340.0,3810.0,7080.0,2968.900705,2901.293537,0.0,54.0,54.0,0.009305921,3.88e-06,0.0
807,808,5.88,1.6,11.11,35000,48048,2072.713959,4836.332571,2245.440122,0.0,5340.0,9660.0,0.0,0.0,2117.43903,0.0,0.0,0.0,0.0,0.00485194,1.48e-06,0.0
808,809,0.0,0.0,0.0,0,0,0.0,0.0,0.0,60.0,0.0,3330.0,17190.0,600.0,0.0,0.0,0.0,0.0,0.0,0.016444582,2.1000000000000002e-06,0.0
809,810,0.0,2.0,23.64,43022,49230,417.4836391,994.8546292999999,524.0752065,101790.0,99480.0,53490.0,15900.0,19950.0,7635.193520000001,3566.688807,720.4809512,0.0,0.0,0.033014145,2.8800000000000002e-05,0.0
810,811,0.0,1.7,33.33,62500,50462,416.0797767,832.1595534,416.0797767,0.0,10080.0,2400.0,0.0,0.0,498.78267170000004,0.0,0.0,0.0,0.0,0.004457575,1.23e-06,0.0
811,812,0.0,0.0,0.0,0,0,0.0,0.0,6880.979139,2010.0,1680.0,8670.0,22950.0,36420.0,0.0,11775.45325,0.0,0.0,0.0,0.016406061,7.06e-06,0.0
812,813,1.52,1.8,2.17,86016,107284,1522.033433,3101.502089,1349.7277609999999,750.0,61680.0,27720.0,0.0,0.0,10551.97388,0.0,0.0,1.0,1.0,0.016759929,8.91e-06,0.0
813,814,0.0,2.3,3.77,120990,184016,1923.6478280000001,3810.302429,2441.5530129999997,0.0,24120.0,43860.0,2160.0,0.0,9956.225553,710.8341345,142.7180697,4.0,3.0,0.013320311000000001,6.92e-06,1.0
814,815,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6840.0,3060.0,450.0,0.0,0.0,44.1606744,0.0,0.0,0.0,0.0,0.005715835,1.04e-06,0.0
815,816,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3930.0,9270.0,0.0,0.0,0.0,0.0,338.6772129,0.0,0.0,0.004942127,1.3e-06,0.0
816,817,0.0,2.1,0.0,170715,191677,1684.435803,4211.089506,1403.696502,0.0,1830.0,7410.0,0.0,0.0,2056.519028,0.0,0.0,0.0,0.0,0.003842333,9.12e-07,0.0
817,818,0.0,0.0,0.0,0,0,0.0,0.0,0.0,19590.0,9930.0,7260.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022337875,3.78e-06,0.0
818,819,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,420.0,2070.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003887647,2.48e-07,0.0
819,820,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,30.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001153453,4.95e-08,0.0
820,821,0.0,0.0,0.0,0,0,0.0,0.0,0.0,70890.0,5580.0,960.0,0.0,0.0,61.56962047,0.0,0.0,0.0,0.0,0.01631636,7.66e-06,0.0
821,822,2.08,1.8,10.0,69553,97262,1613.506674,3030.244242,1180.61464,0.0,44190.0,21690.0,0.0,0.0,5568.735118,0.0,0.0,0.0,0.0,0.0148828,6.5000000000000004e-06,0.0
822,823,0.0,2.0,0.0,87500,105139,1773.9838530000002,1773.9838530000002,591.3279508999999,0.0,1620.0,2790.0,0.0,0.0,547.9386159,0.0,0.0,0.0,0.0,0.0031200679999999997,4.3299999999999997e-07,0.0
823,824,0.0,2.5,0.0,200001,209032,1910.9006379999998,3344.076116,1910.9006379999998,0.0,4920.0,510.0,0.0,0.0,574.0509183999999,0.0,0.0,0.0,0.0,0.0030269520000000003,5.35e-07,0.0
824,825,0.0,2.0,0.0,0,64169,965.2979497000001,965.2979497000001,482.64897479999996,0.0,0.0,2100.0,2400.0,840.0,0.0,481.5765984,14.529406,0.0,0.0,0.005727106,5.3e-07,0.0
825,826,4.26,1.9,10.0,52078,63779,1346.361542,2988.265862,1871.770924,7260.0,57120.0,14550.0,0.0,0.0,5789.007635,146.69192009999998,0.0,0.0,0.0,0.011667431,7.8e-06,0.0
826,827,0.0,0.0,0.0,0,0,0.0,0.0,0.0,13320.0,7380.0,6540.0,1050.0,180.0,0.0,0.0,0.0,0.0,0.0,0.019824473000000002,2.84e-06,0.0
827,828,7.32,2.0,13.33,62069,85187,202.26243799999997,439.19843679999997,236.9359988,353430.0,47220.0,37110.0,10440.0,0.0,6900.37588,233.5762765,0.0,0.0,0.0,0.030621041,4.44e-05,0.0
828,829,5.61,1.5,3.85,47198,90233,2438.124081,4465.870841,2076.026445,450.0,51600.0,41070.0,13980.0,0.0,17311.404730000002,0.0,0.0,0.0,0.0,0.016050408000000002,1.06e-05,0.0
829,830,9.09,1.9,12.5,50000,77079,415.6294856,923.6210792000002,646.5347555,40800.0,14670.0,750.0,0.0,0.0,1903.284623,177.642671,59.35266606,0.0,0.0,0.014907452,5.54e-06,0.0
830,831,0.0,2.2,15.38,50000,88344,1579.9620220000002,3159.924043,1301.145194,0.0,19260.0,8640.0,0.0,0.0,2548.2104329999997,0.0,0.0,0.0,0.0,0.007067199000000001,2.75e-06,0.0
831,832,0.0,2.3,0.0,40584,93862,1949.099535,2273.949457,974.5497674000001,0.0,120.0,5520.0,2370.0,0.0,2225.80733,0.0,0.0,0.0,0.0,0.004752424,7.88e-07,0.0
832,833,0.0,1.6,6.25,86098,121514,1639.5015529999998,3020.13444,2070.94933,0.0,9210.0,48600.0,2160.0,0.0,9326.845358,0.0,0.0,0.0,0.0,0.010709585,5.93e-06,0.0
833,834,0.0,0.8,33.33,29084,68798,906.6874928,1662.260403,55912.39539,0.0,0.0,0.0,720.0,16470.0,0.0,9037.859589,0.0,2.0,4.0,0.005483959,1.69e-06,-2.0
834,835,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1260.0,7050.0,3060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016564031,1.13e-06,0.0
835,836,0.0,0.0,0.0,0,0,0.0,0.0,4376.632968999999,240030.0,172230.0,51180.0,18090.0,2460.0,0.0,1043.39239,566.7228012,0.0,0.0,0.038287404,4.79e-05,0.0
836,837,0.0,0.0,0.0,0,0,0.0,0.0,426.03637310000005,19530.0,28800.0,36720.0,24870.0,42180.0,0.0,20045.90781,0.0,0.0,0.0,0.016254069,1.4999999999999999e-05,0.0
837,838,0.0,0.0,0.0,0,0,0.0,0.0,0.0,660.0,1590.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030757320000000003,2.88e-07,0.0
838,839,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,8010.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037303040000000003,8.170000000000001e-07,0.0
839,840,0.0,0.0,0.0,0,0,0.0,0.0,0.0,90.0,6270.0,2790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004989978,8.88e-07,0.0
840,841,0.0,0.0,0.0,0,0,0.0,0.0,0.0,30.0,750.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002695585,1.35e-07,0.0
841,842,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3000.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002638345,4.19e-07,0.0
842,843,0.0,1.8,0.0,37489,66748,1582.935639,3618.1386030000003,1356.801976,0.0,7680.0,3660.0,0.0,0.0,911.5575807,0.0,0.0,0.0,0.0,0.004423052,1.13e-06,0.0
843,844,0.0,1.7,11.11,45079,59383,1789.298574,2927.9431210000002,1463.97156,0.0,7200.0,8580.0,0.0,0.0,1538.5219240000001,215.62271940000002,0.0,0.0,0.0,0.005284696,1.57e-06,0.0
844,845,0.0,1.8,0.0,37489,66748,1330.3321429999999,3325.830359,1330.3321429999999,0.0,3420.0,8160.0,210.0,0.0,465.5132561000001,0.0,0.0,5.0,5.0,0.004686953,1.15e-06,0.0
845,846,0.0,0.0,0.0,0,0,0.0,0.0,5889.1183439999995,142110.0,11100.0,28560.0,61620.0,113640.0,0.0,44574.82388,0.0,0.0,0.0,0.029214871,3.53e-05,0.0
846,847,20.0,1.6,37.5,29305,34908,2370.81241,4978.706061,3082.056133,0.0,1230.0,9690.0,0.0,0.0,1223.885841,0.0,0.0,0.0,0.0,0.005347032,1.08e-06,0.0
847,848,0.0,1.0,0.0,0,31027,8.848763176,8.848763176,53.09257906,22530.0,48870.0,47700.0,86220.0,87330.0,200.9902086,5348.577216,45519.36812,0.0,0.0,0.0222625,2.8899999999999998e-05,0.0
848,849,11.11,1.5,25.0,25000,31031,49.27243541,167.5262804,571.5602507,51480.0,67620.0,78750.0,61200.0,3570.0,489.0835495,7619.957990000001,392.26842410000006,0.0,0.0,0.026463612999999997,2.59e-05,0.0
849,850,0.0,1.6,20.0,35000,80087,380.20329680000003,665.3557695000001,2661.4230780000003,0.0,0.0,11400.0,14070.0,1740.0,0.8334979640000001,2222.30168,0.0,0.0,0.0,0.011547088,2.69e-06,0.0
850,851,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1050.0,6840.0,3090.0,0.0,0.0,413.3602283,0.0,0.0,0.0,0.0061765809999999996,1.09e-06,0.0
851,852,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5160.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010431631,5.02e-07,0.0
852,853,0.0,1.6,33.33,40901,70077,721.6646531,1515.495772,577.3317225,900.0,16140.0,18300.0,450.0,0.0,1961.207258,0.0,524.8316877000001,0.0,0.0,0.008088933000000001,3.55e-06,0.0
853,854,6.25,2.0,0.0,75000,75389,1966.52792,6882.847720999999,3195.60787,0.0,0.0,9840.0,660.0,0.0,1832.520395,0.0,0.0,0.0,0.0,0.003923973,1.04e-06,0.0
854,855,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,870.0,0.0,0.0,0.0,0.0,0.0,0.001393066,1.0699999999999999e-07,0.0
855,856,3.43,1.4,15.9,58115,87950,1281.657408,2353.042897,2338.0234739999996,49920.0,171480.0,161820.0,101580.0,32520.0,40922.40458,29063.716269999997,653.4445782,0.0,0.0,0.034485216,5.11e-05,0.0
856,857,0.0,0.0,0.0,0,0,0.0,0.0,8953.436988,0.0,0.0,0.0,13050.0,4020.0,0.0,2456.176892,0.0,225.0,52.0,0.005481008000000001,1.69e-06,173.0
857,858,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,540.0,0.0,0.0,0.0,0.0,0.0,0.001527699,5.68e-08,0.0
858,859,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001103712,4.0899999999999996e-08,0.0
859,860,0.0,2.0,0.0,0,58568,48.82437139,48.82437139,3905.9497109999998,1080.0,9990.0,22410.0,11460.0,7860.0,0.0,1783.9949010000003,0.0,0.0,0.0,0.012904154,5.24e-06,0.0
860,861,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1380.0,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002695587,2.26e-07,0.0
861,862,0.0,1.7,0.0,50000,62476,646.7781934,1940.3345800000002,646.7781934,4890.0,6330.0,810.0,0.0,0.0,587.5210159,0.0,0.0,0.0,0.0,0.004510346,1.19e-06,0.0
862,863,0.0,0.0,0.0,0,0,0.0,0.0,0.0,78930.0,21300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015281981000000002,9.9e-06,0.0
863,864,0.0,0.0,0.0,0,0,0.0,0.0,0.0,595290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057562101,5.94e-05,0.0
864,865,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,6720.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003706949,6.909999999999999e-07,0.0
865,866,0.0,2.0,0.0,0,77094,759.4435246,3797.2176229999995,2278.3305739999996,3150.0,240.0,0.0,0.0,0.0,211.0035963,0.0,0.0,0.0,0.0,0.002321391,3.37e-07,0.0
866,867,0.0,1.0,0.0,0,90200,1657.5995460000001,3315.199091,1657.5995460000001,0.0,0.0,1590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001848616,1.54e-07,0.0
867,868,0.0,1.7,0.0,50000,87771,3298.3436260000003,5497.239377,2198.895751,0.0,0.0,2070.0,0.0,0.0,0.0,1340.951634,0.0,0.0,0.0,0.001990838,2.33e-07,0.0
868,869,0.0,2.2,0.0,138685,221919,616.4477702,1479.4746480000001,904.1233962000001,30450.0,26520.0,6150.0,0.0,0.0,4620.865159,0.0,0.0,0.0,0.0,0.012337593999999999,6.22e-06,0.0
869,870,0.0,0.0,0.0,0,0,0.0,0.0,1526.062825,4860.0,7890.0,25110.0,78780.0,44700.0,0.0,16153.71647,1048.568681,0.0,0.0,0.024129141,1.59e-05,0.0
870,871,0.0,0.0,0.0,0,0,0.0,0.0,22805.00215,0.0,0.0,0.0,930.0,8880.0,0.0,2431.399053,0.0,41.0,21.0,0.0040395000000000006,9.65e-07,20.0
871,872,0.0,1.7,11.11,60550,80645,2157.657216,5296.067713,1569.205248,0.0,0.0,1140.0,7950.0,4170.0,934.8937232999999,0.0,0.0,0.0,0.0,0.005280013,1.3e-06,0.0
872,873,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5010.0,6510.0,0.0,1355.643369,0.0,0.0,0.0,0.004532098,1.14e-06,0.0
873,874,0.0,1.6,0.0,50000,80642,2001.061716,6574.917068,3716.2574729999997,0.0,0.0,3180.0,3270.0,2610.0,774.2580525000001,731.0285751,0.0,0.0,0.0,0.003812373,8.95e-07,0.0
874,875,0.0,0.7,66.67,15000,19329,1610.671686,1932.806023,1610.671686,0.0,660.0,7410.0,0.0,0.0,845.8195325999999,0.0,0.0,0.0,0.0,0.004164582,7.94e-07,0.0
875,876,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007608389999999999,3.3e-08,0.0
876,877,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,30.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003552581,2.1300000000000001e-07,0.0
877,878,16.67,0.9,28.57,26674,31154,2563.786971,5448.047313,3845.680456,0.0,750.0,5280.0,2070.0,0.0,1171.0280480000001,0.0,152.1931071,0.0,0.0,0.004895712,7.979999999999999e-07,0.0
878,879,18.18,1.7,42.86,25000,35462,446.18671889999996,1282.786817,3681.0404310000004,0.0,12660.0,10920.0,13590.0,9300.0,255.9804492,619.7785292,0.0,0.0,0.0,0.011418832,4.59e-06,0.0
879,880,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8370.0,4590.0,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007707441999999999,1.37e-06,0.0
880,881,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,22110.0,900.0,0.0,0.0,0.0,549.5452157999999,0.0,0.0,0.0,0.0059575059999999996,2.27e-06,0.0
881,882,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3960.0,3780.0,2340.0,60.0,0.0,0.0,0.0,0.0,0.0,0.004220407,9.9e-07,0.0
882,883,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2160.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002225557,3.38e-07,0.0
883,884,3.85,2.1,5.56,77198,95507,1911.416523,5621.813304,2810.906652,0.0,1680.0,14250.0,7170.0,0.0,4673.641353,0.0,0.0,0.0,0.0,0.0067137,2.28e-06,0.0
884,885,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1080.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002092499,1.45e-07,0.0
885,886,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3870.0,1230.0,0.0,0.0,0.40496118799999997,0.0,0.0,0.0,0.0,0.007869854,5.04e-07,0.0
886,887,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,60.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009601760000000001,4.3e-08,0.0
887,888,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5580.0,11550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006131884000000001,1.69e-06,0.0
888,889,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2820.0,2910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033706179999999997,5.64e-07,0.0
889,890,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,8190.0,17010.0,480.0,60.0,0.0,0.0,0.0,0.0,0.0,0.006916403000000001,2.54e-06,0.0
890,891,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1770.0,6690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003818815,8.340000000000001e-07,0.0
891,892,0.0,0.0,0.0,0,0,0.0,0.0,0.0,106740.0,37800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022534896000000002,1.4300000000000002e-05,0.0
892,893,20.45,1.1,40.91,15370,29459,416.8209972,959.3499142999999,1660.667783,233640.0,48630.0,36630.0,23820.0,47340.0,5751.679182,13714.8403,146.7478717,134.0,102.0,0.033904633999999996,3.86e-05,32.0
893,894,20.0,1.1,41.38,15000,29197,3836.909246,7673.818491,5895.738597,0.0,4110.0,23490.0,0.0,0.0,3778.6378159999995,0.0,0.0,25.0,39.0,0.0077795569999999994,2.73e-06,-14.0
894,895,14.29,1.7,42.86,25000,35462,1173.450674,2738.0515739999996,1564.600899,0.0,6960.0,12720.0,5670.0,1290.0,1310.604583,1051.788395,0.0,0.0,0.0,0.0069526990000000006,2.62e-06,0.0
895,896,11.11,1.1,26.67,26872,39296,3593.493603,9753.76835,5646.918519,0.0,0.0,9270.0,840.0,0.0,1202.7249470000002,0.0,0.0,0.0,0.0,0.004038484,9.959999999999999e-07,0.0
896,897,0.0,0.0,0.0,0,0,0.0,0.0,5054.902583,0.0,0.0,0.0,4680.0,11220.0,0.0,3849.352228,0.0,4.0,6.0,0.005005365,1.57e-06,-2.0
897,898,16.67,1.1,42.86,26674,36152,2180.880646,6542.641939,4725.2414,0.0,0.0,7020.0,150.0,0.0,813.7216487000001,0.0,0.0,0.0,3.0,0.003937957,7.040000000000001e-07,-3.0
898,899,2.08,1.6,29.03,42730,71736,581.9807956000001,959.0898470000001,400.6783671,839130.0,402630.0,144330.0,40950.0,1320.0,29965.784330000002,8275.065696,1462.4497470000001,0.0,0.0,0.066166247,0.000141199,0.0
899,900,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1170.0,2460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002933712,3.56e-07,0.0
900,901,0.0,1.6,8.33,35000,50906,2699.3742899999997,7103.616554000001,4262.169932,0.0,2610.0,11130.0,4500.0,0.0,1784.437706,1002.443276,0.0,0.0,0.0,0.0054593359999999995,1.8000000000000001e-06,0.0
901,902,0.0,1.7,5.88,41176,49048,2939.74413,5552.850023,2449.786775,0.0,7290.0,8580.0,240.0,0.0,1868.794927,0.0,0.0,0.0,0.0,0.005026493,1.57e-06,0.0
902,903,0.0,1.7,33.33,35000,66744,1879.9754440000002,4229.944748,2114.972374,0.0,0.0,6240.0,3360.0,1470.0,1152.758691,695.3230977000001,0.0,0.0,0.0,0.005382466,1.09e-06,0.0
903,904,0.0,0.0,0.0,0,0,0.0,0.0,3398.7609880000005,900.0,10350.0,20670.0,17490.0,6240.0,0.0,7147.761626,0.0,0.0,0.0,0.01722096,5.5e-06,0.0
904,905,4.05,0.0,0.0,47619,65533,4915.578354,9936.190434,4369.402982,10410.0,30180.0,23850.0,49530.0,9240.0,13001.95343,0.0,0.0,0.0,0.0,0.014333986000000002,1.22e-05,0.0
905,906,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002385476,2.45e-07,0.0
906,907,0.0,2.0,9.86,66574,95985,1230.09065,3225.11162,1374.807197,48450.0,102330.0,81570.0,17490.0,0.0,23475.15878,428.7793813999999,0.0,0.0,0.0,0.019553311,2.47e-05,0.0
907,908,0.0,1.9,11.76,59862,73629,388.523922,799.9021922999999,571.3587087999999,77100.0,29400.0,6840.0,0.0,0.0,1827.310942,293.5450588,0.0,0.0,0.0,0.018950599,1.12e-05,0.0
908,909,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1020.0,4530.0,44160.0,9060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031052637,5.82e-06,0.0
909,910,3.19,1.6,15.38,39814,60883,770.8314687999999,1429.541997,1282.3832619999998,204120.0,48420.0,52020.0,45630.0,19380.0,4994.507286999999,14761.89037,946.6730329,0.0,0.0,0.037970303999999996,3.66e-05,0.0
910,911,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1740.0,6600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006479088,8.159999999999999e-07,0.0
911,912,0.0,1.8,7.69,46667,52079,1009.250659,2207.735818,4415.471635,0.0,1950.0,18900.0,15480.0,4770.0,1852.938477,4990.387952,0.0,0.0,0.0,0.008484482,4.06e-06,0.0
912,913,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2340.0,4650.0,2730.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004122647,1.03e-06,0.0
913,914,0.0,1.8,0.0,40901,66748,2555.182716,7346.150309000001,2874.580556,0.0,600.0,7350.0,0.0,0.0,944.6078499,0.0,0.0,0.0,0.0,0.003583995,8.009999999999999e-07,0.0
914,915,3.23,1.9,7.14,45079,63042,2260.880228,6531.431769,3768.133713,0.0,13170.0,7290.0,0.0,0.0,2730.424091,127.65349270000002,0.0,0.0,0.0,0.006460474,2.04e-06,0.0
915,916,4.0,1.9,6.67,44150,63238,1475.5514460000002,3261.7453010000004,1397.890843,0.0,27780.0,5580.0,0.0,0.0,2555.520798,0.0,0.0,0.0,0.0,0.007788577,3.29e-06,0.0
916,917,0.0,2.0,0.0,45079,60074,2157.313903,4098.896415,1725.8511219999998,0.0,4620.0,7440.0,90.0,0.0,729.8625864,0.0,0.0,0.0,0.0,0.005627363000000001,1.19e-06,0.0
917,918,21.43,1.1,38.46,16143,29459,1503.983167,3437.67581,2578.2568579999997,1650.0,22920.0,10560.0,900.0,0.0,2854.522393,0.0,0.0,0.0,0.0,0.007607086,3.57e-06,0.0
918,919,0.0,0.0,0.0,0,0,0.0,0.0,349.4742122,28980.0,22980.0,6060.0,5970.0,2610.0,0.0,3938.956723,0.0,35.0,12.0,0.016539628,6.59e-06,23.0
919,920,16.67,1.5,33.33,25000,31030,2450.822511,2940.987013,1715.5757579999997,0.0,1440.0,9030.0,0.0,0.0,1178.342733,0.0,0.0,0.0,0.0,0.005303833000000001,1.04e-06,0.0
920,921,0.0,0.0,0.0,0,0,0.0,0.0,0.0,29490.0,9240.0,4860.0,3180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015481756999999999,4.6e-06,0.0
921,922,0.0,0.0,0.0,0,0,0.0,0.0,686.1774444,0.0,0.0,6060.0,17580.0,21600.0,0.0,2255.934433,0.0,0.0,0.0,0.009589161,4.47e-06,0.0
922,923,20.83,1.1,40.0,15000,29986,3184.573755,10938.31855,8307.583709,0.0,7680.0,11070.0,0.0,0.0,2781.8325800000002,0.0,0.0,171.0,137.0,0.006025814,1.85e-06,34.0
923,924,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,480.0,2010.0,13950.0,18780.0,0.0,0.0,15108.943769999998,0.0,0.0,0.009949445,3.47e-06,0.0
924,925,0.0,0.0,0.0,0,0,0.0,0.0,0.0,150540.0,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018582351,1.5399999999999998e-05,0.0
925,926,25.0,1.5,25.0,25000,31031,699.9674824,1399.9349650000001,874.959353,0.0,0.0,900.0,5220.0,8760.0,83.54189738,3219.2326789999997,0.0,0.0,0.0,0.00616569,1.46e-06,0.0
926,927,14.29,1.1,27.03,28238,39910,1941.612786,5059.9605950000005,2941.837555,0.0,11910.0,24960.0,6330.0,900.0,4173.8416990000005,0.0,0.0,0.0,0.0,0.012083366000000002,4.35e-06,0.0
927,928,15.38,1.1,30.0,29226,37842,1349.405846,4554.244729999999,3373.514615,0.0,4650.0,6150.0,3630.0,810.0,1190.1736050000002,287.7382252,0.0,0.0,0.0,0.009447448,1.52e-06,0.0
928,929,13.89,1.1,26.92,30435,38869,2959.736814,9249.177544,5426.184159,0.0,3630.0,16380.0,1020.0,0.0,2576.89794,0.0,0.0,0.0,0.0,0.006302948,2.07e-06,0.0
929,930,0.0,1.0,0.0,0,31027,161.69670630000002,161.69670630000002,5982.778132,0.0,0.0,690.0,5970.0,9330.0,0.0,2781.3947129999997,0.0,0.0,0.0,0.005034792,1.58e-06,0.0
930,931,0.0,0.0,0.0,0,0,0.0,0.0,668.4384878999999,0.0,0.0,1140.0,3030.0,3600.0,0.0,1614.431958,0.0,0.0,0.0,0.00375639,7.65e-07,0.0
931,932,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1140.0,3570.0,3180.0,0.0,582.4033917,0.0,3.0,4.0,0.003764903,7.77e-07,-1.0
932,933,12.5,1.1,40.0,26797,36151,2398.118004,6394.981345,4529.778453,0.0,30.0,4560.0,5040.0,90.0,1263.086814,0.0,0.0,0.0,0.0,0.004633795,9.6e-07,0.0
933,934,0.0,0.0,0.0,0,0,0.0,0.0,10268.24437,0.0,1080.0,6600.0,4020.0,10920.0,0.0,4237.969145,0.0,0.0,0.0,0.006438318,2.32e-06,0.0
934,935,0.0,1.0,0.0,0,52856,3696.8065890000003,7393.613179000001,3696.8065890000003,0.0,0.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012160369999999999,6.92e-08,0.0
935,936,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4710.0,6450.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00536779,1.1e-06,0.0
936,937,0.0,1.2,33.33,35000,42521,1561.665238,4216.496142,3747.996571,0.0,2550.0,14040.0,0.0,0.0,1321.366411,307.023669,0.0,0.0,0.0,0.006472274,1.64e-06,0.0
937,938,0.0,1.2,33.33,31872,44294,2198.4169460000003,4396.833892000001,2512.47651,0.0,7650.0,25350.0,0.0,0.0,4711.397207,0.0,0.0,0.0,0.0,0.009414881,3.26e-06,0.0
